student_id,subject,test_number,score,best_subject,average_score
1054,Coding,2,15,Social Studies,61.66666667
1054,Coding,3,90,Social Studies,61.66666667
1054,Math,1,1,Social Studies,61.66666667
1054,Math,2,23,Social Studies,61.66666667
1054,Math,3,64,Social Studies,61.66666667
1054,Social Studies,1,35,Social Studies,61.66666667
1054,Social Studies,2,76,Social Studies,61.66666667
1054,Social Studies,3,74,Social Studies,61.66666667
1054,Coding,Average,43.33333333,Social Studies,61.66666667
1054,Math,Average,29.33333333,Social Studies,61.66666667
1054,Social Studies,Average,61.66666667,Social Studies,61.66666667
1055,Coding,1,41,Coding,78.33333333
1055,Coding,2,98,Coding,78.33333333
1055,Coding,3,96,Coding,78.33333333
1055,Math,1,29,Coding,78.33333333
1055,Math,2,25,Coding,78.33333333
1055,Math,3,12,Coding,78.33333333
1055,Social Studies,1,31,Coding,78.33333333
1055,Social Studies,2,35,Coding,78.33333333
1055,Social Studies,3,25,Coding,78.33333333
1055,Coding,Average,78.33333333,Coding,78.33333333
1055,Math,Average,22,Coding,78.33333333
1055,Social Studies,Average,30.33333333,Coding,78.33333333
1056,Coding,1,8,Social Studies,55.66666667
1056,Coding,2,8,Social Studies,55.66666667
1056,Coding,3,70,Social Studies,55.66666667
1056,Math,1,7,Social Studies,55.66666667
1056,Math,2,74,Social Studies,55.66666667
1056,Math,3,14,Social Studies,55.66666667
1056,Social Studies,1,79,Social Studies,55.66666667
1056,Social Studies,2,5,Social Studies,55.66666667
1056,Social Studies,3,83,Social Studies,55.66666667
1056,Coding,Average,28.66666667,Social Studies,55.66666667
1056,Math,Average,31.66666667,Social Studies,55.66666667
1056,Social Studies,Average,55.66666667,Social Studies,55.66666667
1057,Coding,1,92,Coding,66.33333333
1057,Coding,2,31,Coding,66.33333333
1057,Coding,3,76,Coding,66.33333333
1057,Math,1,46,Coding,66.33333333
1057,Math,2,6,Coding,66.33333333
1057,Math,3,22,Coding,66.33333333
1057,Social Studies,1,34,Coding,66.33333333
1057,Social Studies,2,31,Coding,66.33333333
1057,Social Studies,3,99,Coding,66.33333333
1057,Coding,Average,66.33333333,Coding,66.33333333
1057,Math,Average,24.66666667,Coding,66.33333333
1057,Social Studies,Average,54.66666667,Coding,66.33333333
1058,Coding,1,34,Math,59.33333333
1058,Coding,2,4,Math,59.33333333
1058,Coding,3,40,Math,59.33333333
1058,Math,1,5,Math,59.33333333
1058,Math,2,95,Math,59.33333333
1058,Math,3,78,Math,59.33333333
1058,Social Studies,1,20,Math,59.33333333
1058,Social Studies,2,53,Math,59.33333333
1058,Social Studies,3,25,Math,59.33333333
1058,Coding,Average,26,Math,59.33333333
1058,Math,Average,59.33333333,Math,59.33333333
1058,Social Studies,Average,32.66666667,Math,59.33333333
1059,Coding,1,42,Coding,48.66666667
1059,Coding,2,84,Coding,48.66666667
1059,Coding,3,20,Coding,48.66666667
1059,Math,1,51,Coding,48.66666667
1059,Math,2,47,Coding,48.66666667
1059,Math,3,2,Coding,48.66666667
1059,Social Studies,1,41,Coding,48.66666667
1059,Social Studies,2,24,Coding,48.66666667
1059,Social Studies,3,6,Coding,48.66666667
1059,Coding,Average,48.66666667,Coding,48.66666667
1059,Math,Average,33.33333333,Coding,48.66666667
1059,Social Studies,Average,23.66666667,Coding,48.66666667
1060,Coding,1,79,Coding,50.33333333
1060,Coding,2,51,Coding,50.33333333
1060,Coding,3,21,Coding,50.33333333
1060,Math,1,30,Coding,50.33333333
1060,Math,2,29,Coding,50.33333333
1060,Math,3,65,Coding,50.33333333
1060,Social Studies,1,3,Coding,50.33333333
1060,Social Studies,2,31,Coding,50.33333333
1060,Social Studies,3,1,Coding,50.33333333
1060,Coding,Average,50.33333333,Coding,50.33333333
1060,Math,Average,41.33333333,Coding,50.33333333
1060,Social Studies,Average,11.66666667,Coding,50.33333333
1061,Coding,1,34,Coding,52
1061,Coding,2,97,Coding,52
1061,Coding,3,25,Coding,52
1061,Math,1,32,Coding,52
1061,Math,2,21,Coding,52
1061,Math,3,56,Coding,52
1061,Social Studies,1,19,Coding,52
1061,Social Studies,2,38,Coding,52
1061,Social Studies,3,63,Coding,52
1061,Coding,Average,52,Coding,52
1061,Math,Average,36.33333333,Coding,52
1061,Social Studies,Average,40,Coding,52
1062,Coding,1,74,Social Studies,80.66666667
1062,Coding,2,9,Social Studies,80.66666667
1062,Coding,3,18,Social Studies,80.66666667
1062,Math,1,42,Social Studies,80.66666667
1062,Math,2,43,Social Studies,80.66666667
1062,Math,3,62,Social Studies,80.66666667
1062,Social Studies,1,53,Social Studies,80.66666667
1062,Social Studies,2,100,Social Studies,80.66666667
1062,Social Studies,3,89,Social Studies,80.66666667
1062,Coding,Average,33.66666667,Social Studies,80.66666667
1062,Math,Average,49,Social Studies,80.66666667
1062,Social Studies,Average,80.66666667,Social Studies,80.66666667
1063,Coding,1,54,Coding,65.33333333
1063,Coding,2,85,Coding,65.33333333
1063,Coding,3,57,Coding,65.33333333
1063,Math,1,60,Coding,65.33333333
1063,Math,2,8,Coding,65.33333333
1063,Math,3,38,Coding,65.33333333
1063,Social Studies,1,97,Coding,65.33333333
1063,Social Studies,2,44,Coding,65.33333333
1063,Social Studies,3,43,Coding,65.33333333
1063,Coding,Average,65.33333333,Coding,65.33333333
1063,Math,Average,35.33333333,Coding,65.33333333
1063,Social Studies,Average,61.33333333,Coding,65.33333333
1064,Coding,1,35,Social Studies,66.33333333
1064,Coding,2,48,Social Studies,66.33333333
1064,Coding,3,35,Social Studies,66.33333333
1064,Math,1,0,Social Studies,66.33333333
1064,Math,2,17,Social Studies,66.33333333
1064,Math,3,77,Social Studies,66.33333333
1064,Social Studies,1,57,Social Studies,66.33333333
1064,Social Studies,2,54,Social Studies,66.33333333
1064,Social Studies,3,88,Social Studies,66.33333333
1064,Coding,Average,39.33333333,Social Studies,66.33333333
1064,Math,Average,31.33333333,Social Studies,66.33333333
1064,Social Studies,Average,66.33333333,Social Studies,66.33333333
1065,Coding,1,76,Coding,55
1065,Coding,2,37,Coding,55
1065,Coding,3,52,Coding,55
1065,Math,1,38,Coding,55
1065,Math,2,28,Coding,55
1065,Math,3,18,Coding,55
1065,Social Studies,1,83,Coding,55
1065,Social Studies,2,5,Coding,55
1065,Social Studies,3,48,Coding,55
1065,Coding,Average,55,Coding,55
1065,Math,Average,28,Coding,55
1065,Social Studies,Average,45.33333333,Coding,55
1066,Coding,1,30,Math,73
1066,Coding,2,40,Math,73
1066,Coding,3,93,Math,73
1066,Math,1,72,Math,73
1066,Math,2,79,Math,73
1066,Math,3,68,Math,73
1066,Social Studies,1,31,Math,73
1066,Social Studies,2,43,Math,73
1066,Social Studies,3,71,Math,73
1066,Coding,Average,54.33333333,Math,73
1066,Math,Average,73,Math,73
1066,Social Studies,Average,48.33333333,Math,73
1067,Coding,1,79,Social Studies,63.66666667
1067,Coding,2,47,Social Studies,63.66666667
1067,Coding,3,2,Social Studies,63.66666667
1067,Math,1,67,Social Studies,63.66666667
1067,Math,2,86,Social Studies,63.66666667
1067,Math,3,13,Social Studies,63.66666667
1067,Social Studies,1,34,Social Studies,63.66666667
1067,Social Studies,2,62,Social Studies,63.66666667
1067,Social Studies,3,95,Social Studies,63.66666667
1067,Coding,Average,42.66666667,Social Studies,63.66666667
1067,Math,Average,55.33333333,Social Studies,63.66666667
1067,Social Studies,Average,63.66666667,Social Studies,63.66666667
1068,Coding,1,6,Coding,68
1068,Coding,2,98,Coding,68
1068,Coding,3,100,Coding,68
1068,Math,1,43,Coding,68
1068,Math,2,15,Coding,68
1068,Math,3,83,Coding,68
1068,Social Studies,1,30,Coding,68
1068,Social Studies,2,2,Coding,68
1068,Social Studies,3,93,Coding,68
1068,Coding,Average,68,Coding,68
1068,Math,Average,47,Coding,68
1068,Social Studies,Average,41.66666667,Coding,68
1069,Coding,1,29,Social Studies,89
1069,Coding,2,4,Social Studies,89
1069,Coding,3,73,Social Studies,89
1069,Math,1,32,Social Studies,89
1069,Math,2,41,Social Studies,89
1069,Math,3,45,Social Studies,89
1069,Social Studies,1,96,Social Studies,89
1069,Social Studies,2,96,Social Studies,89
1069,Social Studies,3,75,Social Studies,89
1069,Coding,Average,35.33333333,Social Studies,89
1069,Math,Average,39.33333333,Social Studies,89
1069,Social Studies,Average,89,Social Studies,89
1070,Coding,1,56,Social Studies,57.33333333
1070,Coding,2,0,Social Studies,57.33333333
1070,Coding,3,63,Social Studies,57.33333333
1070,Math,1,87,Social Studies,57.33333333
1070,Math,2,64,Social Studies,57.33333333
1070,Math,3,15,Social Studies,57.33333333
1070,Social Studies,1,51,Social Studies,57.33333333
1070,Social Studies,2,91,Social Studies,57.33333333
1070,Social Studies,3,30,Social Studies,57.33333333
1070,Coding,Average,39.66666667,Social Studies,57.33333333
1070,Math,Average,55.33333333,Social Studies,57.33333333
1070,Social Studies,Average,57.33333333,Social Studies,57.33333333
1071,Coding,1,72,Math,83.66666667
1071,Coding,2,78,Math,83.66666667
1071,Coding,3,62,Math,83.66666667
1071,Math,1,89,Math,83.66666667
1071,Math,2,83,Math,83.66666667
1071,Math,3,79,Math,83.66666667
1071,Social Studies,1,56,Math,83.66666667
1071,Social Studies,2,72,Math,83.66666667
1071,Social Studies,3,86,Math,83.66666667
1071,Coding,Average,70.66666667,Math,83.66666667
1071,Math,Average,83.66666667,Math,83.66666667
1071,Social Studies,Average,71.33333333,Math,83.66666667
1072,Coding,1,1,Social Studies,65
1072,Coding,2,100,Social Studies,65
1072,Coding,3,10,Social Studies,65
1072,Math,1,34,Social Studies,65
1072,Math,2,62,Social Studies,65
1072,Math,3,22,Social Studies,65
1072,Social Studies,1,46,Social Studies,65
1072,Social Studies,2,87,Social Studies,65
1072,Social Studies,3,62,Social Studies,65
1072,Coding,Average,37,Social Studies,65
1072,Math,Average,39.33333333,Social Studies,65
1072,Social Studies,Average,65,Social Studies,65
1073,Coding,1,9,Social Studies,86.33333333
1073,Coding,2,1,Social Studies,86.33333333
1073,Coding,3,15,Social Studies,86.33333333
1073,Math,1,99,Social Studies,86.33333333
1073,Math,2,86,Social Studies,86.33333333
1073,Math,3,5,Social Studies,86.33333333
1073,Social Studies,1,93,Social Studies,86.33333333
1073,Social Studies,2,93,Social Studies,86.33333333
1073,Social Studies,3,73,Social Studies,86.33333333
1073,Coding,Average,8.333333333,Social Studies,86.33333333
1073,Math,Average,63.33333333,Social Studies,86.33333333
1073,Social Studies,Average,86.33333333,Social Studies,86.33333333
1074,Coding,1,71,Coding,50
1074,Coding,2,7,Coding,50
1074,Coding,3,72,Coding,50
1074,Math,1,92,Coding,50
1074,Math,2,45,Coding,50
1074,Math,3,1,Coding,50
1074,Social Studies,1,2,Coding,50
1074,Social Studies,2,15,Coding,50
1074,Social Studies,3,48,Coding,50
1074,Coding,Average,50,Coding,50
1074,Math,Average,46,Coding,50
1074,Social Studies,Average,21.66666667,Coding,50
1075,Coding,1,20,Social Studies,71.33333333
1075,Coding,2,56,Social Studies,71.33333333
1075,Coding,3,38,Social Studies,71.33333333
1075,Math,1,0,Social Studies,71.33333333
1075,Math,2,35,Social Studies,71.33333333
1075,Math,3,69,Social Studies,71.33333333
1075,Social Studies,1,67,Social Studies,71.33333333
1075,Social Studies,2,69,Social Studies,71.33333333
1075,Social Studies,3,78,Social Studies,71.33333333
1075,Coding,Average,38,Social Studies,71.33333333
1075,Math,Average,34.66666667,Social Studies,71.33333333
1075,Social Studies,Average,71.33333333,Social Studies,71.33333333
1076,Coding,1,95,Coding,72.33333333
1076,Coding,2,98,Coding,72.33333333
1076,Coding,3,24,Coding,72.33333333
1076,Math,1,60,Coding,72.33333333
1076,Math,2,84,Coding,72.33333333
1076,Math,3,42,Coding,72.33333333
1076,Social Studies,1,38,Coding,72.33333333
1076,Social Studies,2,56,Coding,72.33333333
1076,Social Studies,3,44,Coding,72.33333333
1076,Coding,Average,72.33333333,Coding,72.33333333
1076,Math,Average,62,Coding,72.33333333
1076,Social Studies,Average,46,Coding,72.33333333
1077,Coding,1,21,Social Studies,55.66666667
1077,Coding,2,56,Social Studies,55.66666667
1077,Coding,3,13,Social Studies,55.66666667
1077,Math,1,12,Social Studies,55.66666667
1077,Math,2,84,Social Studies,55.66666667
1077,Math,3,46,Social Studies,55.66666667
1077,Social Studies,1,55,Social Studies,55.66666667
1077,Social Studies,2,64,Social Studies,55.66666667
1077,Social Studies,3,48,Social Studies,55.66666667
1077,Coding,Average,30,Social Studies,55.66666667
1077,Math,Average,47.33333333,Social Studies,55.66666667
1077,Social Studies,Average,55.66666667,Social Studies,55.66666667
1078,Coding,1,72,Math,69.66666667
1078,Coding,2,50,Math,69.66666667
1078,Coding,3,40,Math,69.66666667
1078,Math,1,46,Math,69.66666667
1078,Math,2,78,Math,69.66666667
1078,Math,3,85,Math,69.66666667
1078,Social Studies,1,7,Math,69.66666667
1078,Social Studies,2,29,Math,69.66666667
1078,Social Studies,3,75,Math,69.66666667
1078,Coding,Average,54,Math,69.66666667
1078,Math,Average,69.66666667,Math,69.66666667
1078,Social Studies,Average,37,Math,69.66666667
1079,Coding,1,66,Social Studies,77.33333333
1079,Coding,2,12,Social Studies,77.33333333
1079,Coding,3,75,Social Studies,77.33333333
1079,Math,1,34,Social Studies,77.33333333
1079,Math,2,38,Social Studies,77.33333333
1079,Math,3,5,Social Studies,77.33333333
1079,Social Studies,1,86,Social Studies,77.33333333
1079,Social Studies,2,76,Social Studies,77.33333333
1079,Social Studies,3,70,Social Studies,77.33333333
1079,Coding,Average,51,Social Studies,77.33333333
1079,Math,Average,25.66666667,Social Studies,77.33333333
1079,Social Studies,Average,77.33333333,Social Studies,77.33333333
1080,Coding,1,5,Coding,54.66666667
1080,Coding,2,92,Coding,54.66666667
1080,Coding,3,67,Coding,54.66666667
1080,Math,1,57,Coding,54.66666667
1080,Math,2,10,Coding,54.66666667
1080,Math,3,69,Coding,54.66666667
1080,Social Studies,1,5,Coding,54.66666667
1080,Social Studies,2,56,Coding,54.66666667
1080,Social Studies,3,95,Coding,54.66666667
1080,Coding,Average,54.66666667,Coding,54.66666667
1080,Math,Average,45.33333333,Coding,54.66666667
1080,Social Studies,Average,52,Coding,54.66666667
1081,Coding,1,92,Coding,74.33333333
1081,Coding,2,47,Coding,74.33333333
1081,Coding,3,84,Coding,74.33333333
1081,Math,1,5,Coding,74.33333333
1081,Math,2,62,Coding,74.33333333
1081,Math,3,12,Coding,74.33333333
1081,Social Studies,1,69,Coding,74.33333333
1081,Social Studies,2,0,Coding,74.33333333
1081,Social Studies,3,31,Coding,74.33333333
1081,Coding,Average,74.33333333,Coding,74.33333333
1081,Math,Average,26.33333333,Coding,74.33333333
1081,Social Studies,Average,33.33333333,Coding,74.33333333
1082,Coding,1,43,Math,54
1082,Coding,2,4,Math,54
1082,Coding,3,88,Math,54
1082,Math,1,86,Math,54
1082,Math,2,44,Math,54
1082,Math,3,32,Math,54
1082,Social Studies,1,48,Math,54
1082,Social Studies,2,5,Math,54
1082,Social Studies,3,47,Math,54
1082,Coding,Average,45,Math,54
1082,Math,Average,54,Math,54
1082,Social Studies,Average,33.33333333,Math,54
1083,Coding,1,52,Coding,58.66666667
1083,Coding,2,79,Coding,58.66666667
1083,Coding,3,45,Coding,58.66666667
1083,Math,1,3,Coding,58.66666667
1083,Math,2,38,Coding,58.66666667
1083,Math,3,76,Coding,58.66666667
1083,Social Studies,1,19,Coding,58.66666667
1083,Social Studies,2,33,Coding,58.66666667
1083,Social Studies,3,24,Coding,58.66666667
1083,Coding,Average,58.66666667,Coding,58.66666667
1083,Math,Average,39,Coding,58.66666667
1083,Social Studies,Average,25.33333333,Coding,58.66666667
1084,Coding,1,91,Math,58.66666667
1084,Coding,2,21,Math,58.66666667
1084,Coding,3,25,Math,58.66666667
1084,Math,1,84,Math,58.66666667
1084,Math,2,13,Math,58.66666667
1084,Math,3,79,Math,58.66666667
1084,Social Studies,1,62,Math,58.66666667
1084,Social Studies,2,64,Math,58.66666667
1084,Social Studies,3,0,Math,58.66666667
1084,Coding,Average,45.66666667,Math,58.66666667
1084,Math,Average,58.66666667,Math,58.66666667
1084,Social Studies,Average,42,Math,58.66666667
1085,Coding,1,8,Social Studies,57
1085,Coding,2,97,Social Studies,57
1085,Coding,3,42,Social Studies,57
1085,Math,1,50,Social Studies,57
1085,Math,2,1,Social Studies,57
1085,Math,3,5,Social Studies,57
1085,Social Studies,1,54,Social Studies,57
1085,Social Studies,2,45,Social Studies,57
1085,Social Studies,3,72,Social Studies,57
1085,Coding,Average,49,Social Studies,57
1085,Math,Average,18.66666667,Social Studies,57
1085,Social Studies,Average,57,Social Studies,57
1086,Coding,1,14,Math,46.33333333
1086,Coding,2,84,Math,46.33333333
1086,Coding,3,32,Math,46.33333333
1086,Math,1,48,Math,46.33333333
1086,Math,2,77,Math,46.33333333
1086,Math,3,14,Math,46.33333333
1086,Social Studies,1,2,Math,46.33333333
1086,Social Studies,2,72,Math,46.33333333
1086,Social Studies,3,65,Math,46.33333333
1086,Coding,Average,43.33333333,Math,46.33333333
1086,Math,Average,46.33333333,Math,46.33333333
1086,Social Studies,Average,46.33333333,Math,46.33333333
1087,Coding,1,0,Social Studies,79.33333333
1087,Coding,2,49,Social Studies,79.33333333
1087,Coding,3,77,Social Studies,79.33333333
1087,Math,1,46,Social Studies,79.33333333
1087,Math,2,30,Social Studies,79.33333333
1087,Math,3,62,Social Studies,79.33333333
1087,Social Studies,1,67,Social Studies,79.33333333
1087,Social Studies,2,95,Social Studies,79.33333333
1087,Social Studies,3,76,Social Studies,79.33333333
1087,Coding,Average,42,Social Studies,79.33333333
1087,Math,Average,46,Social Studies,79.33333333
1087,Social Studies,Average,79.33333333,Social Studies,79.33333333
1088,Coding,1,33,Social Studies,73.66666667
1088,Coding,2,79,Social Studies,73.66666667
1088,Coding,3,91,Social Studies,73.66666667
1088,Math,1,14,Social Studies,73.66666667
1088,Math,2,57,Social Studies,73.66666667
1088,Math,3,38,Social Studies,73.66666667
1088,Social Studies,1,87,Social Studies,73.66666667
1088,Social Studies,2,59,Social Studies,73.66666667
1088,Social Studies,3,75,Social Studies,73.66666667
1088,Coding,Average,67.66666667,Social Studies,73.66666667
1088,Math,Average,36.33333333,Social Studies,73.66666667
1088,Social Studies,Average,73.66666667,Social Studies,73.66666667
1089,Coding,1,92,Social Studies,66.66666667
